"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_04505",0.133091662351113,0.0619821336095287,0,0.370792335577421,0.370727602278612,0,0.0634062661833247,0,0
"P_04506",0.415296478508545,0.0904971517348524,0.360111341273951,0.134095028482651,0,0,0,0,0
"P_04507",0.0739254272397721,0.266312791299845,0.452000258933195,0.207761522527188,0,0,0,0,0
"P_04508",0.306641636457794,0.0608816675297773,0.632476696012429,0,0,0,0,0,0
"P_04509",0.123770067322631,0.0912415846711548,0.761716727084412,0,0.0232716209218022,0,0,0,0
"P_04510",0.160926980838944,0,0.128722164681512,0.225271879854997,0.136457793889177,0,0.282916882444329,0.0657042982910409,0
"P_04511",0.234658208182289,0.0989772138788193,0.548129207664423,0.0353120145002589,0.0829233557742103,0,0,0,0
"P_04513",0.83735758674262,0.0603961677887105,0,0,0.102246245468669,0,0,0,0
"P_04514",0.475919212843087,0.212551786639047,0.105806576903159,0,0.103638011393061,0,0.0338231486276541,0.0682612635939927,0
"P_04515",0.1715108751942,0.137008026929052,0,0.27100595546349,0.366875970999482,0,0,0.0535991714137752,0
"P_04517",0.096743915069912,0.0242749870533402,0.185525634386328,0.57965432418436,0.0646038322112895,0,0,0.0491973070947695,0
"P_04519",0.93510486794407,0.0648951320559296,0,0,0,0,0,0,0
"P_04520",0.767639823925427,0,0.232360176074573,0,0,0,0,0,0
"P_04521",0.746374935266701,0,0.174294407042983,0.00113283272915588,0.00262169860176075,0.0535668047643708,0.0220093215950285,0,0
"P_04522",0.529906784049715,0,0.234043241843604,0,0.23604997410668,0,0,0,0
"P_04524",0.612182806835836,0,0.353735111341274,0,0,0.0340820818228897,0,0,0
"P_04525",0.831240290005179,0,0.168759709994821,0,0,0,0,0,0
"P_04526",0.865969704816157,0,0.134030295183843,0,0,0,0,0,0
"P_04527",0.698278094251683,0.0547320041429311,0.246051268772657,0,0.000938632832729156,0,0,0,0
"P_04528",0.918921543241844,0,0,0,0.0568034697048162,0.0242749870533402,0,0,0
"P_04529",0.866293371310202,0,0,0,0.13059943034697,0.00310719834282755,0,0,0
"P_04530",1,0,0,0,0,0,0,0,0
"P_04531",0.622831434489902,0.158920248575867,0,0,0.0663192646297255,0.151929052304505,0,0,0
"P_04532",0.953068358363542,0,0,0,0.0469316416364578,0,0,0,0
"P_04533",1,0,0,0,0,0,0,0,0
"P_04534",0.780100983946142,0.0289034179181771,0,0,0,0.190995598135681,0,0,0
"P_04535",0.942128430864837,0.0577744691869498,0,0,9.7099948213361e-05,0,0,0,0
"P_04536",0.757962195753496,0,0,0,0.106356809943035,0.13568099430347,0,0,0
"P_04537",0.865128171931642,0.134871828068358,0,0,0,0,0,0,0
"P_04538",0.451191092698084,0.118850336613154,0.112344640082859,0.0574508026929052,0.0849624546866908,0,0.175200673226308,0,0
"P_04539",0.908078715691352,0.00233039875712066,0,0,0,0.0895908855515277,0,0,0
"P_04540",0.808616002071466,0.191383997928534,0,0,0,0,0,0,0
"P_04541",0.455463490419472,0.185493267736924,0.359043241843604,0,0,0,0,0,0
"P_04542",0.285117814603832,0.529971517348524,0.184910668047644,0,0,0,0,0,0
"P_04543",0.769225789746245,0.0714655618850337,0.103443811496634,0,0,0.0154388917659244,0,0.0404259451061626,0
"P_04544",0.454945624029001,0,0.173841273951321,0.29680217503884,0.0744109269808389,0,0,0,0
"P_04548",0.515730191610564,0.360791040911445,0,0,0,0.123478767477991,0,0,0
"P_04550",0.827679958570689,0,0,0,0.165620145002589,0.00669989642672191,0,0,0
"P_04551",0.995015535991714,0,0,0,0,0.00498446400828586,0,0,0
"P_04552",0.967859917141378,0.000129466597617815,0,0,0,0.0320106162610047,0,0,0
"P_04556",1,0,0,0,0,0,0,0,0
"P_04557",0.826158726048679,0.105321077162092,0,0,0.0685201967892284,0,0,0,0
"P_04558",0.844704816157431,0,0,0,0.155295183842569,0,0,0,0
"P_04563",1,0,0,0,0,0,0,0,0
"P_04564",0.795378042465044,0.0514306059036769,0,0,0,0.153191351631279,0,0,0
"P_04570",1,0,0,0,0,0,0,0,0
"P_04576",0.784470481615743,0.215529518384257,0,0,0,0,0,0,0
"P_04578",0.947339461418954,0,0,0,0.0526605385810461,0,0,0,0
"P_04584",0.886393060590368,0.0989772138788193,0,0,0.014629725530813,0,0,0,0
"P_04587",0.947177628171932,0.0528223718280684,0,0,0,0,0,0,0
"P_04590",0.972035214914552,0.027964785085448,0,0,0,0,0,0,0
"P_04597",1,0,0,0,0,0,0,0,0
"P_04598",0.787998446400829,0,0,0,0.212001553599171,0,0,0,0
"P_04601",0.900407819782496,0.010842827550492,0,0,0.0887493526670119,0,0,0,0
"P_04604",0.368591403417918,0,0,0,0.628366131538063,0.00304246504401864,0,0,0
"P_04608",1,0,0,0,0,0,0,0,0
"P_04609",0.98074184360435,0.000614966338684619,0,0.00252459865354738,0.0161185914034179,0,0,0,0
"P_04610",0.87943423096841,0.0162480580010357,0,0,0.104317711030554,0,0,0,0
"P_04613",0.779615484205075,0.14011522527188,0,0,0.0802692905230451,0,0,0,0
"P_04615",0.988898239254272,0,0,0,0,0.0111017607457276,0,0,0
"P_04619",0.668759709994821,0.331240290005179,0,0,0,0,0,0,0
"P_04623",0.965723718280684,0,0,0,0.0342762817193164,0,0,0,0
"P_04626",0.851922578974625,0.114383738995339,0,0,0.0336936820300363,0,0,0,0
"P_04632",1,0,0,0,0,0,0,0,0
"P_04637",0.789487312273433,0,0,0,0.0760616261004661,0.1344510616261,0,0,0
"P_04641",1,0,0,0,0,0,0,0,0
"P_04644",1,0,0,0,0,0,0,0,0
"P_04646",0.910570947695495,0,0,0,0.0894290523045054,0,0,0,0
"P_04647",0.763464526152253,0.198860693940963,0,0,0.037674779906784,0,0,0,0
"P_04648",0.933486535473848,0.0092892283790782,0,0,0.00631149663386846,0,0.0509127395132056,0,0
"P_04651",0.971970481615743,0,0,0,0.0280295183842569,0,0,0,0
"P_04653",0.774631020196789,0.0556706369756603,0,0.0625323666494045,0.107165976178146,0,0,0,0
"P_04655",0.937305800103573,0,0,0,0.0626941998964267,0,0,0,0
"P_04658",0.684748834800621,0.0508480062143967,0,0.0900763852925945,0.174326773692387,0,0,0,0
"P_04659",1,0,0,0,0,0,0,0,0
"P_04664",0.994659502848265,0,0.00534049715173485,0,0,0,0,0,0
"P_04666",0.339040652511652,0,0,0.00142413257379596,0.659535214914552,0,0,0,0
"P_04668",0.700996892801657,0.117037804246504,0,0.0705916623511134,0.111373640600725,0,0,0,0
"P_04669",0.721193682030036,0,0.249902900051787,0.000291299844640083,0.028612118073537,0,0,0,0
"P_08563",0.98045054375971,0,0,0,0.01954945624029,0,0,0,0
"P_04674",1,0,0,0,0,0,0,0,0
"P_04676",0.94665976178146,0,0,0.0533402382185396,0,0,0,0,0
"P_04682",1,0,0,0,0,0,0,0,0
"P_04683",1,0,0,0,0,0,0,0,0
"P_04689",0.9934619368203,0.00653806317969964,0,0,0,0,0,0,0
"P_04690",1,0,0,0,0,0,0,0,0
"P_04691",1,0,0,0,0,0,0,0,0
"P_04692",0.89985758674262,0.00576126359399275,0,0,0.0943811496633868,0,0,0,0
"P_04697",1,0,0,0,0,0,0,0,0
"P_04704",0.895067322630761,0.0285473847747281,0,0.0573213360952874,0.0190639564992232,0,0,0,0
"P_04705",1,0,0,0,0,0,0,0,0
"P_04709",0.63895002589332,0.1649728120145,0.139856292076644,0.056220870015536,0,0,0,0,0
"P_04714",1,0,0,0,0,0,0,0,0
"P_04717",1,0,0,0,0,0,0,0,0
"P_04718",0.919051009839461,0.0770002589331952,0,0,0.00394873122734335,0,0,0,0
"P_04720",1,0,0,0,0,0,0,0,0
"P_04722",1,0,0,0,0,0,0,0,0
"P_04725",0.792885810460901,0.207114189539099,0,0,0,0,0,0,0
"P_04726",0.833603055411704,0,0,0.0439539098912481,0.122443034697048,0,0,0,0
"P_04728",1,0,0,0,0,0,0,0,0
"P_04729",1,0,0,0,0,0,0,0,0
"P_04731",1,0,0,0,0,0,0,0,0
"P_04734",0.971549715173485,0,0,0.0198731227343345,0.00857716209218022,0,0,0,0
"P_04736",0.815833764888659,0.184166235111341,0,0,0,0,0,0,0
"P_04737",0.931156136716727,0.0688438632832729,0,0,0,0,0,0,0
"P_04740",1,0,0,0,0,0,0,0,0
"P_04741",1,0,0,0,0,0,0,0,0
"P_04743",1,0,0,0,0,0,0,0,0
"P_04744",1,0,0,0,0,0,0,0,0
"P_04745",0.99287933713102,0.00035603314344899,0,0,0.00676462972553081,0,0,0,0
"P_04747",1,0,0,0,0,0,0,0,0
"P_04749",0.93008803728638,0.0259256861729674,0,0,0.0439862765406525,0,0,0,0
"P_04753",1,0,0,0,0,0,0,0,0
"P_04760",0.954816157431383,0,0,0,0.0451838425686173,0,0,0,0
"P_04762",1,0,0,0,0,0,0,0,0
"P_04766",0.801268772656655,0.0754790264111859,0,0,0.12325220093216,0,0,0,0
"P_04767",1,0,0,0,0,0,0,0,0
"P_04772",1,0,0,0,0,0,0,0,0
"P_04776",0.862830139823925,0.137169860176075,0,0,0,0,0,0,0
"P_04780",1,0,0,0,0,0,0,0,0
"P_04782",0.963328586224754,0,0,0,0,0,0.036671413775246,0,0
"P_04785",1,0,0,0,0,0,0,0,0
"P_04788",0.935201967892284,0.0148239254272398,0,0,0,0.0499741066804764,0,0,0
"P_04789",0.927087444831174,0.0353439305321325,0,0,0.0375686246366931,0,0,0,0
"P_04790",0.996763335059555,0,0,0,0,0.00323666494044537,0,0,0
"P_04795",1,0,0,0,0,0,0,0,0
"P_04799",1,0,0,0,0,0,0,0,0
"P_04801",1,0,0,0,0,0,0,0,0
"P_04803",0.714040652511652,0.285959347488348,0,0,0,0,0,0,0
"P_04807",0.989707405489384,0,0,0,0.0102925945106163,0,0,0,0
"P_04809",1,0,0,0,0,0,0,0,0
"P_04812",0.934587001553599,0.0654129984464008,0,0,0,0,0,0,0
"P_04813",0.490225271879855,0.297546607975142,0.212228120145003,0,0,0,0,0,0
"P_04816",0.691286897980321,0.083829621957535,0,0.0371245468669083,0.187758933195236,0,0,0,0
"P_04817",0.905489383738995,0.091112118073537,0,0,0,0.00339849818746763,0,0,0
"P_04818",0.000776799585706888,0.9135163127913,0,0,0,0.0857068876229933,0,0,0
"P_04822",0.993656136716727,0.00634386328327292,0,0,0,0,0,0,0
"P_04823",0.932062402900052,0.0672902641118591,0,0,0,0.000647332988089073,0,0,0
"P_04828",0.984237441740031,0.0157625582599689,0,0,0,0,0,0,0
"P_04830",1,0,0,0,0,0,0,0,0
"P_04836",0.786477213878819,0.213522786121181,0,0,0,0,0,0,0
"P_04837",0.862441740031072,0.137558259968928,0,0,0,0,0,0,0
"P_04839",0.99760486794407,0.00239513205592957,0,0,0,0,0,0,0
"P_04843",0.861147074054894,0.136328327291559,0,0,0.00252459865354738,0,0,0,0
"P_04847",0.974915846711548,0.0250841532884516,0,0,0,0,0,0,0
"P_04848",0.908531848783014,0.0536639047125842,0,0,0,0.0378042465044019,0,0,0
"P_04851",0.0747669601242879,0.659891248058001,0,0.246828068358364,0.0185137234593475,0,0,0,0
"P_04854",0.96831305023304,0.0316869497669601,0,0,0,0,0,0,0
"P_04856",0.0495533402382185,0.920766442257897,0,0,0.029680217503884,0,0,0,0
"P_04857",0.480968410150181,0.463975919212843,0,0,0.0550556706369757,0,0,0,0
"P_04858",0.590108751941999,0.409891248058001,0,0,0,0,0,0,0
"P_04859",0.614157172449508,0.385842827550492,0,0,0,0,0,0,0
"P_04865",1,0,0,0,0,0,0,0,0
"P_04866",0.797028741584671,0,0,0.187920766442258,0.0150504919730709,0,0,0,0
"P_04867",0.922708441222165,0.0654453650958053,0,0,0,0.01184619368203,0,0,0
"P_04870",0.0902058518902123,0.909794148109788,0,0,0,0,0,0,0
"P_04873",0.905133350595546,0.0948666494044536,0,0,0,0,0,0,0
"P_04878",0.905262817193164,0.0947371828068358,0,0,0,0,0,0,0
"P_04879",0.88626359399275,0,0.0392283790781978,0,0.0745080269290523,0,0,0,0
"P_04880",1,0,0,0,0,0,0,0,0
"P_04882",0.779550750906266,0.220449249093734,0,0,0,0,0,0,0
"P_04883",0.777705851890212,0.222294148109788,0,0,0,0,0,0,0
"P_04888",0.912901346452615,0.0211030554117038,0.0596517348524081,0.00634386328327292,0,0,0,0,0
"P_04890",0.831790523045054,0.168209476954946,0,0,0,0,0,0,0
"P_04894",1,0,0,0,0,0,0,0,0
"P_04896",1,0,0,0,0,0,0,0,0
"P_04900",0.901799585706888,0.0982004142931124,0,0,0,0,0,0,0
"P_04901",0.893222423614707,0.0465432418436044,0.0602343345416882,0,0,0,0,0,0
"P_04908",0.793371310201968,0.206628689798032,0,0,0,0,0,0,0
"P_04910",0.775310719834283,0,0.202162092180217,0.0225271879854997,0,0,0,0,0
"P_04916",1,0,0,0,0,0,0,0,0
"P_04917",0.832437856033143,0.167562143966857,0,0,0,0,0,0,0
"P_04918",0.770455722423615,0.229544277576385,0,0,0,0,0,0,0
"P_04925",1,0,0,0,0,0,0,0,0
"P_04927",0.881376229932677,0,0,0,0.114998705334024,0,0.00362506473329881,0,0
"P_04928",0.900116519937856,0.099883480062144,0,0,0,0,0,0,0
"P_04930",0.943973329880891,0.0560266701191093,0,0,0,0,0,0,0
"P_04933",0.945106162610047,0,0,0,0.0548938373899534,0,0,0,0
"P_04938",0.825414293112377,0,0,0,0.174585706887623,0,0,0,0
"P_04943",1,0,0,0,0,0,0,0,0
"P_04947",0.649307353702745,0.300524339720352,0,0.0483557742102538,0.0018125323666494,0,0,0,0
"P_04948",0.951547125841533,0,0,0.0368656136716727,0.0115872604867944,0,0,0,0
"P_04949",1,0,0,0,0,0,0,0,0
"P_04952",1,0,0,0,0,0,0,0,0
"P_04956",0.944394096323149,0.0543112377006732,0,0,0.00129466597617815,0,0,0,0
"P_04961",0.994012169860176,0.00110046607975142,0,0,0.0048873640600725,0,0,0,0
"P_04965",0.94818099430347,0.00239513205592957,0,0,0.0494238736406007,0,0,0,0
"P_04969",0.897268254790264,0.0153094251683066,0,0,0.0874223200414293,0,0,0,0
"P_04973",0.880340497151735,0.119659502848265,0,0,0,0,0,0,0
"P_04974",0.903482651475919,0.0965173485240808,0,0,0,0,0,0,0
"P_04975",0.363121439668566,0,0.277608751941999,0.0790717244950803,0.280198083894355,0,0,0,0
"P_04976",0.831013723459348,0.168921543241844,0,0,6.47332988089073e-05,0,0,0,0
"P_04981",0.541008544795443,0.458991455204557,0,0,0,0,0,0,0
"P_04983",1,0,0,0,0,0,0,0,0
"P_04986",0.895099689280166,0.104900310719834,0,0,0,0,0,0,0
"P_04989",1,0,0,0,0,0,0,0,0
"P_04997",0.972067581563956,0.0279324184360435,0,0,0,0,0,0,0
"P_04999",1,0,0,0,0,0,0,0,0
"P_05004",0.995145002589332,0.00485499741066805,0,0,0,0,0,0,0
"P_05012",1,0,0,0,0,0,0,0,0
"P_05015",0.892510357327809,0.0669989642672191,0,0,0,0.0404906784049715,0,0,0
"P_05017",1,0,0,0,0,0,0,0,0
"P_05021",1,0,0,0,0,0,0,0,0
"P_05024",1,0,0,0,0,0,0,0,0
"P_05025",0.928566804764371,0.0489383738995339,0,0,0.0224948213360953,0,0,0,0
"P_05027",1,0,0,0,0,0,0,0,0
"P_05029",0.961839720352149,0.0381602796478509,0,0,0,0,0,0,0
"P_05032",0.962195753495598,0.034599948213361,0,0,0.00320429829104091,0,0,0,0
"P_05033",0.90196141895391,0.0629854997410668,0,0,0.0350530813050233,0,0,0,0
"P_05037",0.910700414293112,0.0580010357327809,0,0,0.0312985499741067,0,0,0,0
"P_05038",0.961645520455722,0,0,0,0,0.0383544795442776,0,0,0
"P_05039",0.967050750906266,0.0253107198342828,0,0,0.000776799585706888,0.00686172967374417,0,0,0
"P_05040",0.893125323666494,0.106874676333506,0,0,0,0,0,0,0
"P_05043",0.96591791817711,0.0340820818228897,0,0,0,0,0,0,0
"P_05044",1,0,0,0,0,0,0,0,0
"P_05048",0.970805282237183,0,0,0,0,0.0291947177628172,0,0,0
"P_05053",0.745145002589332,0,0,0,0.254854997410668,0,0,0,0
"P_05059",0.688600466079751,0.0608493008803729,0,0.00466079751424133,0.245889435525634,0,0,0,0
"P_05065",0.965270585189021,0.00611729673744174,0,0,0,0.028612118073537,0,0,0
"P_05070",1,0,0,0,0,0,0,0,0
"P_05072",1,0,0,0,0,0,0,0,0
"P_05074",1,0,0,0,0,0,0,0,0
"P_05076",0.964008285862248,0.0359917141377525,0,0,0,0,0,0,0
"P_05080",1,0,0,0,0,0,0,0,0
"P_05084",1,0,0,0,0,0,0,0,0
"P_05088",1,0,0,0,0,0,0,0,0
"P_05096",0.739642672190575,0.0632767995857069,0.0198731227343345,0.0717568617296737,0.10545054375971,0,0,0,0
"P_05102",1,0,0,0,0,0,0,0,0
"P_05103",1,0,0,0,0,0,0,0,0
"P_05104",0.806641636457794,0.00365743138270326,0.0970675815639565,0.00689409632314863,0.0857392542723977,0,0,0,0
"P_05105",0.872863801139306,0,0,0.0199378560331435,0.10719834282755,0,0,0,0
"P_05106",0.468151216986018,0.367264370792336,0,0,0.164584412221647,0,0,0,0
"P_05110",1,0,0,0,0,0,0,0,0
"P_05113",0.861082340756085,0.138917659243915,0,0,0,0,0,0,0
"P_05115",0.794892542723977,0.205107457276023,0,0,0,0,0,0,0
"P_05122",1,0,0,0,0,0,0,0,0
"P_05124",1,0,0,0,0,0,0,0,0
"P_05131",0.641118591403418,0,0,0,0.358881408596582,0,0,0,0
"P_05133",0.999352667011911,0,0,0,0.000647332988089073,0,0,0,0
"P_05134",1,0,0,0,0,0,0,0,0
"P_05136",0.91468151216986,0.0853184878301398,0,0,0,0,0,0,0
"P_05138",0.998899533920249,0.00110046607975142,0,0,0,0,0,0,0
"P_05140",0.843798549974107,0,0,0.0644096323148628,0.0917918177110306,0,0,0,0
"P_05142",0.966532884515795,0.00851242879337131,0,0,0.0249546866908338,0,0,0,0
"P_05146",0.42681900569653,0.370533402382185,0,0,0.202647591921284,0,0,0,0
"P_05147",0.723006214396686,0.160473847747281,0,0,0.108298808907302,0.00822112894873123,0,0,0
"P_05151",1,0,0,0,0,0,0,0,0
"P_05157",1,0,0,0,0,0,0,0,0
"P_05160",0.856583376488866,0,0,0.0681317969963749,0.0752848265147592,0,0,0,0
"P_05161",0.949605126877266,0,0.00411056447436561,0.0125258933195236,0,0,0.0337584153288452,0,0
"P_05162",0.785150181253237,0.0552175038839979,0,0,0.159632314862765,0,0,0,0
"P_05164",0.954848524080787,0,0,0,0,0.0451514759192128,0,0,0
"P_05168",0.901475919212843,0,0,0,0.0985240807871569,0,0,0,0
"P_05169",0.920183842568617,0,0,0,0.0798161574313827,0,0,0,0
"P_05171",0.830722423614707,0.0592633350595546,0,0,0.110014241325738,0,0,0,0
"P_05174",1,0,0,0,0,0,0,0,0
"P_05176",0.642704557224236,0.265924391506991,0,0,0.0663192646297255,0.0250517866390471,0,0,0
"P_05177",0.689959865354739,0,0,0.077485758674262,0.232554375970999,0,0,0,0
"P_05178",0.597326514759192,0,0.164325479026411,0,0.238348006214397,0,0,0,0
"P_05181",1,0,0,0,0,0,0,0,0
"P_05182",0.948116261004661,0,0,0,0.0518837389953392,0,0,0,0
"P_05184",1,0,0,0,0,0,0,0,0
"P_05185",1,0,0,0,0,0,0,0,0
"P_05186",1,0,0,0,0,0,0,0,0
"P_05187",0.864998705334024,0.135001294665976,0,0,0,0,0,0,0
"P_05190",0.909049715173485,0,0,0,0.0814021232522009,0.00954816157431383,0,0,0
"P_05192",1,0,0,0,0,0,0,0,0
"P_05193",1,0,0,0,0,0,0,0,0
"P_05199",1,0,0,0,0,0,0,0,0
"P_05201",0.892445624029001,0.0427887105126877,0,0.0647656654583117,0,0,0,0,0
"P_05202",0.742911703780425,0.0413322112894873,0,0,0,0.215756084930088,0,0,0
"P_05205",0.787156913516313,0.147365354738477,0,0,0.0530165717244951,0.0124611600207147,0,0,0
"P_05207",1,0,0,0,0,0,0,0,0
"P_05208",0.998478767477991,0.00152123252200932,0,0,0,0,0,0,0
"P_05210",1,0,0,0,0,0,0,0,0
"P_05212",0.969866649404454,0.0111341273951321,0,0,0.0189992232004143,0,0,0,0
"P_05216",1,0,0,0,0,0,0,0,0
"P_05220",0.931479803210772,0,0,0,0,0.0685201967892284,0,0,0
"P_05222",0.985726307612636,0.0142736923873641,0,0,0,0,0,0,0
"P_05223",0.960577421025375,0.0394225789746245,0,0,0,0,0,0,0
"P_05224",0.747669601242879,0.0521426721905748,0,0,0.200187726566546,0,0,0,0
"P_05225",0.844963749352667,0,0,0,0.155036250647333,0,0,0,0
"P_05229",0.993494303469705,0,0,0,0.00650569653029518,0,0,0,0
"P_05230",0.999546866908338,0,0,0,0.000453133091662351,0,0,0,0
"P_05233",1,0,0,0,0,0,0,0,0
"P_05237",1,0,0,0,0,0,0,0,0
"P_05239",0.995371569135163,0.00462843086483687,0,0,0,0,0,0,0
"P_05241",0.996989901605386,0,0,0,0.00301009839461419,0,0,0,0
"P_05246",0.885260227861212,0.0907237182806836,0,0,0,0.0240160538581046,0,0,0
"P_05247",0.899339720352149,0.0878107198342827,0,0,0,0.0128495598135681,0,0,0
"P_05251",1,0,0,0,0,0,0,0,0
"P_05254",0.779097617814604,0,0,0,0.220902382185396,0,0,0,0
"P_05258",1,0,0,0,0,0,0,0,0
"P_05260",1,0,0,0,0,0,0,0,0
"P_05263",0.949572760227861,0.0504272397721388,0,0,0,0,0,0,0
"P_05267",0.904453650958053,0.0933130502330399,0,0,0,0.0022332988089073,0,0,0
"P_05272",0.966532884515795,0.0334671154842051,0,0,0,0,0,0,0
"P_05275",0.866228638011393,0.133771361988607,0,0,0,0,0,0,0
"P_05278",1,0,0,0,0,0,0,0,0
"P_05279",0.996536768513723,0.00346323148627654,0,0,0,0,0,0,0
"P_05284",0.234820041429311,0,0.00323666494044537,0.00725012946659762,0.754693164163646,0,0,0,0
"P_05286",1,0,0,0,0,0,0,0,0
"P_05289",0.75915976178146,0,0.234107975142413,0.00673226307612636,0,0,0,0,0
"P_05290",0.614966338684619,0.14571465561885,0.0496828068358364,0.121407301916106,0.0682288969445883,0,0,0,0
"P_05291",0.623996633868462,0.027608751941999,0.340302951838426,0,0.00809166235111341,0,0,0,0
"P_05296",0.966338684619368,0.0336613153806318,0,0,0,0,0,0,0
"P_05303",1,0,0,0,0,0,0,0,0
"P_05305",0.9934619368203,0,0,0,0.00653806317969964,0,0,0,0
"P_05307",0.953618591403418,0.0463814085965821,0,0,0,0,0,0,0
"P_05310",1,0,0,0,0,0,0,0,0
"P_05311",1,0,0,0,0,0,0,0,0
"P_05315",1,0,0,0,0,0,0,0,0
"P_05317",0.944588296219575,0,0.0522074054893837,0,0.00320429829104091,0,0,0,0
"P_05322",0.998252200932159,0,0.0017477990678405,0,0,0,0,0,0
"P_05324",0.870889435525634,0,0,0.00809166235111341,0.121018902123252,0,0,0,0
"P_05327",1,0,0,0,0,0,0,0,0
"P_05329",0.965205851890212,0,0.0347941481097877,0,0,0,0,0,0
"P_05335",0.974106680476437,0.0258933195235629,0,0,0,0,0,0,0
"P_05344",1,0,0,0,0,0,0,0,0
"P_05346",1,0,0,0,0,0,0,0,0
"P_05350",0.956952356292077,0,0,0,0.0430476437079234,0,0,0,0
"P_05353",1,0,0,0,0,0,0,0,0
"P_05356",1,0,0,0,0,0,0,0,0
"P_05361",1,0,0,0,0,0,0,0,0
"P_05363",1,0,0,0,0,0,0,0,0
"P_05365",1,0,0,0,0,0,0,0,0
"P_05368",0.998446400828586,0.00155359917141378,0,0,0,0,0,0,0
"P_05369",0.821336095287416,0.0320106162610047,0,0,0.0186108234075608,0.128042465044019,0,0,0
"P_05371",0.978864577938892,0.0211354220611082,0,0,0,0,0,0,0
"P_05373",1,0,0,0,0,0,0,0,0
"P_05375",1,0,0,0,0,0,0,0,0
"P_05379",1,0,0,0,0,0,0,0,0
"P_05380",1,0,0,0,0,0,0,0,0
"P_05381",1,0,0,0,0,0,0,0,0
"P_05383",1,0,0,0,0,0,0,0,0
"P_05386",0.990290005178664,0,0,0,0.0097099948213361,0,0,0,0
"P_05388",1,0,0,0,0,0,0,0,0
"P_05391",1,0,0,0,0,0,0,0,0
"P_05394",1,0,0,0,0,0,0,0,0
"P_05399",0.966112118073537,0,0,0.033887881926463,0,0,0,0,0
"P_05402",0.954913257379596,0,0,0,0.0450867426204039,0,0,0,0
"P_05404",0.960868720870016,0.0391312791299845,0,0,0,0,0,0,0
"P_05406",0.937111600207147,0.0628883997928534,0,0,0,0,0,0,0
"P_05407",0.831790523045054,0.00731486276540652,0,0.154615484205075,0.00627912998446401,0,0,0,0
"P_05409",0.901411185914034,0.0985888140859658,0,0,0,0,0,0,0
"P_05416",1,0,0,0,0,0,0,0,0
"P_05421",0.879110564474366,0,0.120889435525634,0,0,0,0,0,0
"P_05426",0.978702744691869,0,0,0,0.0212972553081305,0,0,0,0
"P_05427",0.962972553081305,0,0,0,0.037027446918695,0,0,0,0
"P_05436",1,0,0,0,0,0,0,0,0
"P_05439",0.955269290523045,0.0447307094769549,0,0,0,0,0,0,0
"P_05442",1,0,0,0,0,0,0,0,0
"P_05447",0.935137234593475,0,0,0,0.0648627654065251,0,0,0,0
"P_05449",1,0,0,0,0,0,0,0,0
"P_05454",0.999190833764889,0,0,0,0.000809166235111341,0,0,0,0
"P_05460",1,0,0,0,0,0,0,0,0
"P_05464",0.670831175556706,0.189377265665458,0,0.135195494562403,0.00459606421543242,0,0,0,0
"P_05465",1,0,0,0,0,0,0,0,0
"P_05467",1,0,0,0,0,0,0,0,0
"P_05475",1,0,0,0,0,0,0,0,0
"P_05476",0.745177369238736,0,0,0,0.124902900051787,0.129919730709477,0,0,0
"P_05477",0.97776411185914,0,0,0,0.0222358881408597,0,0,0,0
"P_05481",1,0,0,0,0,0,0,0,0
"P_05483",0.939636198860694,0,0,0,0.0603638011393061,0,0,0,0
