"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_09841",1,0,0,0,0,0,0,0,0
"P_09842",1,0,0,0,0,0,0,0,0
"P_09850",1,0,0,0,0,0,0,0,0
"P_09852",1,0,0,0,0,0,0,0,0
"P_09859",1,0,0,0,0,0,0,0,0
"P_09860",1,0,0,0,0,0,0,0,0
"P_09864",0,1,0,0,0,0,0,0,0
"P_09865",1,0,0,0,0,0,0,0,0
"P_09867",1,0,0,0,0,0,0,0,0
"P_09869",1,0,0,0,0,0,0,0,0
"P_09871",1,0,0,0,0,0,0,0,0
"P_09872",1,0,0,0,0,0,0,0,0
"P_09874",0,1,0,0,0,0,0,0,0
"P_09875",1,0,0,0,0,0,0,0,0
"P_09876",1,0,0,0,0,0,0,0,0
"P_09882",1,0,0,0,0,0,0,0,0
"P_09883",1,0,0,0,0,0,0,0,0
"P_09885",1,0,0,0,0,0,0,0,0
"P_09891",0.903846153846154,0.0961538461538462,0,0,0,0,0,0,0
"P_09896",1,0,0,0,0,0,0,0,0
"P_09897",1,0,0,0,0,0,0,0,0
"P_09898",1,0,0,0,0,0,0,0,0
"P_09899",1,0,0,0,0,0,0,0,0
"P_09902",1,0,0,0,0,0,0,0,0
"P_09903",1,0,0,0,0,0,0,0,0
"P_09906",0.923076923076923,0,0.0769230769230769,0,0,0,0,0,0
"P_09907",1,0,0,0,0,0,0,0,0
"P_09908",0.0384615384615385,0.961538461538462,0,0,0,0,0,0,0
"P_09915",1,0,0,0,0,0,0,0,0
"P_09919",1,0,0,0,0,0,0,0,0
"P_09926",1,0,0,0,0,0,0,0,0
"P_09944",1,0,0,0,0,0,0,0,0
"P_09950",1,0,0,0,0,0,0,0,0
"P_09952",0,1,0,0,0,0,0,0,0
"P_09954",1,0,0,0,0,0,0,0,0
"P_09956",1,0,0,0,0,0,0,0,0
"P_09960",1,0,0,0,0,0,0,0,0
"P_09961",1,0,0,0,0,0,0,0,0
"P_09966",1,0,0,0,0,0,0,0,0
"P_09968",1,0,0,0,0,0,0,0,0
"P_09972",1,0,0,0,0,0,0,0,0
"P_09973",1,0,0,0,0,0,0,0,0
"P_09969",1,0,0,0,0,0,0,0,0
"P_09976",1,0,0,0,0,0,0,0,0
"P_09980",1,0,0,0,0,0,0,0,0
"P_09981",1,0,0,0,0,0,0,0,0
"P_09985",1,0,0,0,0,0,0,0,0
"P_09987",1,0,0,0,0,0,0,0,0
"P_09988",1,0,0,0,0,0,0,0,0
"P_09995",1,0,0,0,0,0,0,0,0
"P_09997",1,0,0,0,0,0,0,0,0
"P_09999",1,0,0,0,0,0,0,0,0
"P_10000",1,0,0,0,0,0,0,0,0
"P_10012",1,0,0,0,0,0,0,0,0
"P_10017",1,0,0,0,0,0,0,0,0
"P_10019",1,0,0,0,0,0,0,0,0
"P_10027",1,0,0,0,0,0,0,0,0
"P_10031",0.769230769230769,0.230769230769231,0,0,0,0,0,0,0
"P_10032",1,0,0,0,0,0,0,0,0
"P_10033",1,0,0,0,0,0,0,0,0
"P_10039",1,0,0,0,0,0,0,0,0
"P_10045",1,0,0,0,0,0,0,0,0
"P_10047",1,0,0,0,0,0,0,0,0
"P_10049",1,0,0,0,0,0,0,0,0
"P_10051",1,0,0,0,0,0,0,0,0
"P_10052",1,0,0,0,0,0,0,0,0
"P_10054",0.384615384615385,0.615384615384615,0,0,0,0,0,0,0
"P_10058",1,0,0,0,0,0,0,0,0
"P_10059",1,0,0,0,0,0,0,0,0
"P_10061",1,0,0,0,0,0,0,0,0
"P_10064",1,0,0,0,0,0,0,0,0
"P_10069",1,0,0,0,0,0,0,0,0
"P_10071",1,0,0,0,0,0,0,0,0
"P_10073",1,0,0,0,0,0,0,0,0
"P_10077",1,0,0,0,0,0,0,0,0
"P_10078",1,0,0,0,0,0,0,0,0
"P_10085",1,0,0,0,0,0,0,0,0
"P_10086",1,0,0,0,0,0,0,0,0
"P_10088",1,0,0,0,0,0,0,0,0
"P_10089",1,0,0,0,0,0,0,0,0
"P_10091",1,0,0,0,0,0,0,0,0
"P_10092",1,0,0,0,0,0,0,0,0
"P_10093",1,0,0,0,0,0,0,0,0
"P_10094",1,0,0,0,0,0,0,0,0
"P_10099",1,0,0,0,0,0,0,0,0
"P_10103",1,0,0,0,0,0,0,0,0
"P_10106",1,0,0,0,0,0,0,0,0
"P_10113",1,0,0,0,0,0,0,0,0
"P_10114",1,0,0,0,0,0,0,0,0
"P_10115",1,0,0,0,0,0,0,0,0
"P_10117",1,0,0,0,0,0,0,0,0
"P_10122",0.980769230769231,0.0192307692307692,0,0,0,0,0,0,0
"P_10130",1,0,0,0,0,0,0,0,0
"P_10131",1,0,0,0,0,0,0,0,0
"P_10139",1,0,0,0,0,0,0,0,0
"P_10141",1,0,0,0,0,0,0,0,0
"P_10144",1,0,0,0,0,0,0,0,0
"P_10146",1,0,0,0,0,0,0,0,0
"P_10149",1,0,0,0,0,0,0,0,0
"P_10151",0,1,0,0,0,0,0,0,0
"P_10154",1,0,0,0,0,0,0,0,0
"P_10155",1,0,0,0,0,0,0,0,0
"P_10157",1,0,0,0,0,0,0,0,0
"P_10159",1,0,0,0,0,0,0,0,0
"P_10166",1,0,0,0,0,0,0,0,0
"P_10169",1,0,0,0,0,0,0,0,0
"P_10172",1,0,0,0,0,0,0,0,0
"P_10176",1,0,0,0,0,0,0,0,0
"P_10177",1,0,0,0,0,0,0,0,0
"P_10181",1,0,0,0,0,0,0,0,0
"P_10183",1,0,0,0,0,0,0,0,0
"P_10185",0,1,0,0,0,0,0,0,0
"P_10188",1,0,0,0,0,0,0,0,0
"P_10194",1,0,0,0,0,0,0,0,0
"P_10198",1,0,0,0,0,0,0,0,0
"P_10200",1,0,0,0,0,0,0,0,0
"P_10205",1,0,0,0,0,0,0,0,0
"P_10209",1,0,0,0,0,0,0,0,0
"P_10216",1,0,0,0,0,0,0,0,0
"P_10219",1,0,0,0,0,0,0,0,0
"P_10222",1,0,0,0,0,0,0,0,0
"P_10225",1,0,0,0,0,0,0,0,0
"P_10227",1,0,0,0,0,0,0,0,0
"P_10230",1,0,0,0,0,0,0,0,0
"P_10236",1,0,0,0,0,0,0,0,0
"P_10238",1,0,0,0,0,0,0,0,0
"P_10240",1,0,0,0,0,0,0,0,0
"P_10243",1,0,0,0,0,0,0,0,0
"P_10244",1,0,0,0,0,0,0,0,0
"P_10248",1,0,0,0,0,0,0,0,0
"P_10254",1,0,0,0,0,0,0,0,0
"P_10255",1,0,0,0,0,0,0,0,0
"P_10262",1,0,0,0,0,0,0,0,0
"P_10264",1,0,0,0,0,0,0,0,0
"P_10265",1,0,0,0,0,0,0,0,0
"P_10266",1,0,0,0,0,0,0,0,0
"P_10267",1,0,0,0,0,0,0,0,0
"P_10270",0.923076923076923,0,0.0769230769230769,0,0,0,0,0,0
"P_10272",1,0,0,0,0,0,0,0,0
"P_10274",1,0,0,0,0,0,0,0,0
"P_10278",1,0,0,0,0,0,0,0,0
"P_10279",1,0,0,0,0,0,0,0,0
"P_10285",1,0,0,0,0,0,0,0,0
"P_10289",1,0,0,0,0,0,0,0,0
"P_10290",1,0,0,0,0,0,0,0,0
"P_10291",1,0,0,0,0,0,0,0,0
"P_10293",1,0,0,0,0,0,0,0,0
"P_10298",1,0,0,0,0,0,0,0,0
"P_10304",1,0,0,0,0,0,0,0,0
"P_10306",1,0,0,0,0,0,0,0,0
"P_10311",1,0,0,0,0,0,0,0,0
"P_10312",1,0,0,0,0,0,0,0,0
"P_10313",1,0,0,0,0,0,0,0,0
"P_10315",1,0,0,0,0,0,0,0,0
"P_10316",1,0,0,0,0,0,0,0,0
"P_10320",1,0,0,0,0,0,0,0,0
"P_10321",0,1,0,0,0,0,0,0,0
"P_10322",1,0,0,0,0,0,0,0,0
"P_10329",1,0,0,0,0,0,0,0,0
"P_10330",1,0,0,0,0,0,0,0,0
"P_10331",1,0,0,0,0,0,0,0,0
"P_10332",1,0,0,0,0,0,0,0,0
"P_10335",1,0,0,0,0,0,0,0,0
"P_10352",1,0,0,0,0,0,0,0,0
"P_10358",1,0,0,0,0,0,0,0,0
"P_10359",1,0,0,0,0,0,0,0,0
"P_10365",1,0,0,0,0,0,0,0,0
"P_10366",1,0,0,0,0,0,0,0,0
"P_10367",1,0,0,0,0,0,0,0,0
"P_10371",1,0,0,0,0,0,0,0,0
"P_10373",0,0,0,0,0,1,0,0,0
"P_10376",1,0,0,0,0,0,0,0,0
"P_10382",1,0,0,0,0,0,0,0,0
"P_10385",1,0,0,0,0,0,0,0,0
"P_10387",1,0,0,0,0,0,0,0,0
"P_10388",1,0,0,0,0,0,0,0,0
"P_10393",1,0,0,0,0,0,0,0,0
"P_10394",1,0,0,0,0,0,0,0,0
"P_10395",0,1,0,0,0,0,0,0,0
"P_10396",1,0,0,0,0,0,0,0,0
"P_10399",1,0,0,0,0,0,0,0,0
"P_10402",1,0,0,0,0,0,0,0,0
"P_10405",0.903846153846154,0,0,0,0,0.0961538461538462,0,0,0
"P_10407",1,0,0,0,0,0,0,0,0
"P_10411",0.134615384615385,0.865384615384615,0,0,0,0,0,0,0
"P_10416",0.961538461538462,0,0,0,0,0.0384615384615385,0,0,0
"P_10423",1,0,0,0,0,0,0,0,0
"P_10424",1,0,0,0,0,0,0,0,0
"P_10427",0,0,0,0,1,0,0,0,0
"P_10428",1,0,0,0,0,0,0,0,0
"P_10430",1,0,0,0,0,0,0,0,0
"P_10433",1,0,0,0,0,0,0,0,0
"P_10435",1,0,0,0,0,0,0,0,0
"P_10441",1,0,0,0,0,0,0,0,0
"P_10445",1,0,0,0,0,0,0,0,0
"P_10447",1,0,0,0,0,0,0,0,0
"P_10452",1,0,0,0,0,0,0,0,0
"P_10453",1,0,0,0,0,0,0,0,0
"P_10460",1,0,0,0,0,0,0,0,0
"P_10461",1,0,0,0,0,0,0,0,0
"P_10466",1,0,0,0,0,0,0,0,0
"P_10468",1,0,0,0,0,0,0,0,0
"P_10471",1,0,0,0,0,0,0,0,0
"P_10475",1,0,0,0,0,0,0,0,0
"P_10478",1,0,0,0,0,0,0,0,0
"P_10479",1,0,0,0,0,0,0,0,0
"P_10480",1,0,0,0,0,0,0,0,0
"P_10483",1,0,0,0,0,0,0,0,0
"P_10484",1,0,0,0,0,0,0,0,0
"P_10488",1,0,0,0,0,0,0,0,0
"P_10491",1,0,0,0,0,0,0,0,0
"P_10495",1,0,0,0,0,0,0,0,0
"P_10496",1,0,0,0,0,0,0,0,0
"P_10497",1,0,0,0,0,0,0,0,0
"P_10502",1,0,0,0,0,0,0,0,0
"P_11032",1,0,0,0,0,0,0,0,0
"P_10504",1,0,0,0,0,0,0,0,0
"P_10508",1,0,0,0,0,0,0,0,0
"P_10510",1,0,0,0,0,0,0,0,0
"P_10514",1,0,0,0,0,0,0,0,0
"P_10516",1,0,0,0,0,0,0,0,0
"P_10517",1,0,0,0,0,0,0,0,0
"P_10519",1,0,0,0,0,0,0,0,0
"P_10521",1,0,0,0,0,0,0,0,0
"P_10524",1,0,0,0,0,0,0,0,0
"P_10527",1,0,0,0,0,0,0,0,0
"P_10529",1,0,0,0,0,0,0,0,0
"P_10532",1,0,0,0,0,0,0,0,0
"P_10539",1,0,0,0,0,0,0,0,0
"P_10540",1,0,0,0,0,0,0,0,0
"P_10543",1,0,0,0,0,0,0,0,0
"P_10545",1,0,0,0,0,0,0,0,0
"P_10548",1,0,0,0,0,0,0,0,0
"P_10551",1,0,0,0,0,0,0,0,0
"P_10560",1,0,0,0,0,0,0,0,0
"P_10564",1,0,0,0,0,0,0,0,0
"P_10565",1,0,0,0,0,0,0,0,0
"P_10567",1,0,0,0,0,0,0,0,0
"P_10572",1,0,0,0,0,0,0,0,0
"P_10573",1,0,0,0,0,0,0,0,0
"P_10574",0.519230769230769,0.480769230769231,0,0,0,0,0,0,0
"P_10578",1,0,0,0,0,0,0,0,0
"P_10584",1,0,0,0,0,0,0,0,0
"P_10586",1,0,0,0,0,0,0,0,0
"P_10588",1,0,0,0,0,0,0,0,0
"P_10590",1,0,0,0,0,0,0,0,0
"P_10592",1,0,0,0,0,0,0,0,0
"P_10596",1,0,0,0,0,0,0,0,0
"P_10600",1,0,0,0,0,0,0,0,0
"P_10609",1,0,0,0,0,0,0,0,0
"P_10611",1,0,0,0,0,0,0,0,0
"P_10614",1,0,0,0,0,0,0,0,0
"P_10615",1,0,0,0,0,0,0,0,0
"P_10617",1,0,0,0,0,0,0,0,0
"P_10622",1,0,0,0,0,0,0,0,0
"P_10630",1,0,0,0,0,0,0,0,0
"P_10631",1,0,0,0,0,0,0,0,0
"P_10635",1,0,0,0,0,0,0,0,0
"P_10638",1,0,0,0,0,0,0,0,0
"P_10645",1,0,0,0,0,0,0,0,0
"P_10652",1,0,0,0,0,0,0,0,0
"P_10653",1,0,0,0,0,0,0,0,0
"P_10654",1,0,0,0,0,0,0,0,0
"P_10660",1,0,0,0,0,0,0,0,0
"P_10665",1,0,0,0,0,0,0,0,0
"P_10672",1,0,0,0,0,0,0,0,0
"P_10675",1,0,0,0,0,0,0,0,0
"P_10678",1,0,0,0,0,0,0,0,0
"P_10680",1,0,0,0,0,0,0,0,0
"P_10681",1,0,0,0,0,0,0,0,0
"P_10683",1,0,0,0,0,0,0,0,0
"P_10689",1,0,0,0,0,0,0,0,0
"P_10691",0.769230769230769,0.230769230769231,0,0,0,0,0,0,0
"P_10698",0.269230769230769,0,0,0,0,0.730769230769231,0,0,0
"P_10700",1,0,0,0,0,0,0,0,0
"P_10701",1,0,0,0,0,0,0,0,0
"P_10706",0.653846153846154,0.346153846153846,0,0,0,0,0,0,0
"P_10709",1,0,0,0,0,0,0,0,0
"P_10713",1,0,0,0,0,0,0,0,0
"P_10715",1,0,0,0,0,0,0,0,0
"P_10722",1,0,0,0,0,0,0,0,0
"P_10723",1,0,0,0,0,0,0,0,0
"P_10726",1,0,0,0,0,0,0,0,0
"P_10729",0.442307692307692,0.557692307692308,0,0,0,0,0,0,0
"P_10733",1,0,0,0,0,0,0,0,0
"P_10734",1,0,0,0,0,0,0,0,0
"P_10739",1,0,0,0,0,0,0,0,0
"P_10742",1,0,0,0,0,0,0,0,0
"P_10744",1,0,0,0,0,0,0,0,0
"P_10748",1,0,0,0,0,0,0,0,0
"P_10749",1,0,0,0,0,0,0,0,0
"P_10750",1,0,0,0,0,0,0,0,0
"P_10752",1,0,0,0,0,0,0,0,0
"P_10753",1,0,0,0,0,0,0,0,0
"P_10758",1,0,0,0,0,0,0,0,0
"P_10760",0.923076923076923,0.0769230769230769,0,0,0,0,0,0,0
"P_10763",0.884615384615385,0.115384615384615,0,0,0,0,0,0,0
"P_10768",0,1,0,0,0,0,0,0,0
"P_10769",0.692307692307692,0.307692307692308,0,0,0,0,0,0,0
"P_10779",1,0,0,0,0,0,0,0,0
"P_10780",1,0,0,0,0,0,0,0,0
"P_10781",0,1,0,0,0,0,0,0,0
"P_10784",1,0,0,0,0,0,0,0,0
"P_10786",1,0,0,0,0,0,0,0,0
"P_10788",1,0,0,0,0,0,0,0,0
"P_10791",1,0,0,0,0,0,0,0,0
"P_10792",1,0,0,0,0,0,0,0,0
"P_10795",1,0,0,0,0,0,0,0,0
"P_10799",1,0,0,0,0,0,0,0,0
"P_10801",1,0,0,0,0,0,0,0,0
"P_10806",1,0,0,0,0,0,0,0,0
"P_10812",1,0,0,0,0,0,0,0,0
"P_10813",1,0,0,0,0,0,0,0,0
"P_10817",1,0,0,0,0,0,0,0,0
"P_10818",1,0,0,0,0,0,0,0,0
"P_10820",1,0,0,0,0,0,0,0,0
"P_10821",1,0,0,0,0,0,0,0,0
"P_10825",1,0,0,0,0,0,0,0,0
"P_10828",1,0,0,0,0,0,0,0,0
"P_10829",1,0,0,0,0,0,0,0,0
"P_10832",1,0,0,0,0,0,0,0,0
"P_10833",1,0,0,0,0,0,0,0,0
"P_10835",1,0,0,0,0,0,0,0,0
"P_10838",1,0,0,0,0,0,0,0,0
"P_10840",1,0,0,0,0,0,0,0,0
"P_10841",1,0,0,0,0,0,0,0,0
"P_10847",1,0,0,0,0,0,0,0,0
"P_10856",1,0,0,0,0,0,0,0,0
"P_10857",1,0,0,0,0,0,0,0,0
"P_10861",1,0,0,0,0,0,0,0,0
"P_10863",1,0,0,0,0,0,0,0,0
"P_10864",1,0,0,0,0,0,0,0,0
"P_10868",1,0,0,0,0,0,0,0,0
"P_10869",1,0,0,0,0,0,0,0,0
"P_10874",0.903846153846154,0,0,0,0,0.0961538461538462,0,0,0
"P_10881",1,0,0,0,0,0,0,0,0
"P_10882",1,0,0,0,0,0,0,0,0
"P_10886",1,0,0,0,0,0,0,0,0
"P_10887",1,0,0,0,0,0,0,0,0
"P_10890",1,0,0,0,0,0,0,0,0
"P_10891",1,0,0,0,0,0,0,0,0
"P_10892",1,0,0,0,0,0,0,0,0
"P_10893",1,0,0,0,0,0,0,0,0
"P_10896",1,0,0,0,0,0,0,0,0
"P_10900",1,0,0,0,0,0,0,0,0
"P_10906",0.980769230769231,0,0,0,0,0.0192307692307692,0,0,0
"P_10907",1,0,0,0,0,0,0,0,0
"P_10910",1,0,0,0,0,0,0,0,0
"P_10911",1,0,0,0,0,0,0,0,0
"P_10919",1,0,0,0,0,0,0,0,0
"P_10923",1,0,0,0,0,0,0,0,0
"P_10924",1,0,0,0,0,0,0,0,0
"P_10927",1,0,0,0,0,0,0,0,0
"P_10931",1,0,0,0,0,0,0,0,0
"P_10932",0.346153846153846,0,0,0,0.653846153846154,0,0,0,0
"P_10933",1,0,0,0,0,0,0,0,0
"P_10937",1,0,0,0,0,0,0,0,0
"P_10941",1,0,0,0,0,0,0,0,0
"P_10943",1,0,0,0,0,0,0,0,0
"P_10944",1,0,0,0,0,0,0,0,0
"P_10948",1,0,0,0,0,0,0,0,0
"P_10950",1,0,0,0,0,0,0,0,0
"P_10954",1,0,0,0,0,0,0,0,0
"P_10957",1,0,0,0,0,0,0,0,0
"P_10961",1,0,0,0,0,0,0,0,0
"P_10963",1,0,0,0,0,0,0,0,0
"P_10971",1,0,0,0,0,0,0,0,0
"P_10977",0,1,0,0,0,0,0,0,0
"P_10980",1,0,0,0,0,0,0,0,0
"P_10981",1,0,0,0,0,0,0,0,0
"P_10984",1,0,0,0,0,0,0,0,0
"P_10987",1,0,0,0,0,0,0,0,0
"P_10988",1,0,0,0,0,0,0,0,0
"P_10998",1,0,0,0,0,0,0,0,0
"P_11003",1,0,0,0,0,0,0,0,0
"P_11004",1,0,0,0,0,0,0,0,0
"P_11005",1,0,0,0,0,0,0,0,0
"P_11007",1,0,0,0,0,0,0,0,0
"P_11013",1,0,0,0,0,0,0,0,0
"P_11021",1,0,0,0,0,0,0,0,0
"P_11022",1,0,0,0,0,0,0,0,0
"P_11023",1,0,0,0,0,0,0,0,0
"P_11024",1,0,0,0,0,0,0,0,0
"P_11025",1,0,0,0,0,0,0,0,0
"P_11028",1,0,0,0,0,0,0,0,0
"P_11031",0.75,0,0,0,0.25,0,0,0,0
"P_11040",1,0,0,0,0,0,0,0,0
"P_11041",1,0,0,0,0,0,0,0,0
"P_11043",1,0,0,0,0,0,0,0,0
"P_11044",1,0,0,0,0,0,0,0,0
"P_11045",1,0,0,0,0,0,0,0,0
"P_11047",1,0,0,0,0,0,0,0,0
"P_11049",1,0,0,0,0,0,0,0,0
"P_11053",1,0,0,0,0,0,0,0,0
"P_11057",1,0,0,0,0,0,0,0,0
"P_11058",1,0,0,0,0,0,0,0,0
"P_11061",1,0,0,0,0,0,0,0,0
"P_11063",1,0,0,0,0,0,0,0,0
"P_11068",1,0,0,0,0,0,0,0,0
"P_11074",1,0,0,0,0,0,0,0,0
"P_11075",1,0,0,0,0,0,0,0,0
"P_11077",1,0,0,0,0,0,0,0,0
"P_11081",1,0,0,0,0,0,0,0,0
"P_11082",0.576923076923077,0.423076923076923,0,0,0,0,0,0,0
"P_11088",1,0,0,0,0,0,0,0,0
"P_11094",1,0,0,0,0,0,0,0,0
"P_11098",1,0,0,0,0,0,0,0,0
"P_11101",1,0,0,0,0,0,0,0,0
"P_11103",1,0,0,0,0,0,0,0,0
"P_11109",1,0,0,0,0,0,0,0,0
"P_11112",1,0,0,0,0,0,0,0,0
"P_11115",1,0,0,0,0,0,0,0,0
"P_11117",1,0,0,0,0,0,0,0,0
"P_11122",0.192307692307692,0.807692307692308,0,0,0,0,0,0,0
"P_11123",1,0,0,0,0,0,0,0,0
"P_11129",1,0,0,0,0,0,0,0,0
"P_11132",1,0,0,0,0,0,0,0,0
"P_11135",1,0,0,0,0,0,0,0,0
"P_11136",1,0,0,0,0,0,0,0,0
"P_11140",0.884615384615385,0.115384615384615,0,0,0,0,0,0,0
"P_11148",1,0,0,0,0,0,0,0,0
"P_11153",1,0,0,0,0,0,0,0,0
"P_11155",1,0,0,0,0,0,0,0,0
"P_11158",1,0,0,0,0,0,0,0,0
"P_11159",1,0,0,0,0,0,0,0,0
"P_11166",1,0,0,0,0,0,0,0,0
"P_11167",1,0,0,0,0,0,0,0,0
"P_11170",1,0,0,0,0,0,0,0,0
"P_11174",1,0,0,0,0,0,0,0,0
"P_11176",0,1,0,0,0,0,0,0,0
"P_11178",1,0,0,0,0,0,0,0,0
"P_11179",1,0,0,0,0,0,0,0,0
"P_11181",1,0,0,0,0,0,0,0,0
"P_11183",0.5,0.5,0,0,0,0,0,0,0
"P_11186",1,0,0,0,0,0,0,0,0
"P_11187",1,0,0,0,0,0,0,0,0
"P_11189",1,0,0,0,0,0,0,0,0
"P_11190",1,0,0,0,0,0,0,0,0
"P_11191",1,0,0,0,0,0,0,0,0
"P_11194",1,0,0,0,0,0,0,0,0
"P_11197",1,0,0,0,0,0,0,0,0
"P_11198",1,0,0,0,0,0,0,0,0
"P_11205",1,0,0,0,0,0,0,0,0
"P_11209",1,0,0,0,0,0,0,0,0
"P_11212",1,0,0,0,0,0,0,0,0
"P_11215",1,0,0,0,0,0,0,0,0
"P_11216",1,0,0,0,0,0,0,0,0
"P_11221",1,0,0,0,0,0,0,0,0
"P_11223",1,0,0,0,0,0,0,0,0
"P_11224",1,0,0,0,0,0,0,0,0
"P_11227",1,0,0,0,0,0,0,0,0
"P_11230",1,0,0,0,0,0,0,0,0
"P_11232",1,0,0,0,0,0,0,0,0
"P_11236",1,0,0,0,0,0,0,0,0
"P_11237",1,0,0,0,0,0,0,0,0
"P_11239",1,0,0,0,0,0,0,0,0
"P_11241",0,1,0,0,0,0,0,0,0
"P_11243",1,0,0,0,0,0,0,0,0
"P_11247",0.980769230769231,0.0192307692307692,0,0,0,0,0,0,0
"P_11251",1,0,0,0,0,0,0,0,0
"P_11253",1,0,0,0,0,0,0,0,0
"P_11258",1,0,0,0,0,0,0,0,0
"P_11262",0.442307692307692,0.557692307692308,0,0,0,0,0,0,0
"P_11267",0.730769230769231,0.269230769230769,0,0,0,0,0,0,0
"P_11268",1,0,0,0,0,0,0,0,0
"P_11269",1,0,0,0,0,0,0,0,0
"P_11273",1,0,0,0,0,0,0,0,0
"P_11274",1,0,0,0,0,0,0,0,0
"P_11275",1,0,0,0,0,0,0,0,0
"P_11281",1,0,0,0,0,0,0,0,0
"P_11282",1,0,0,0,0,0,0,0,0
"P_11285",1,0,0,0,0,0,0,0,0
"P_11289",1,0,0,0,0,0,0,0,0
"P_11290",1,0,0,0,0,0,0,0,0
"P_11291",1,0,0,0,0,0,0,0,0
"P_11298",1,0,0,0,0,0,0,0,0
"P_11299",1,0,0,0,0,0,0,0,0
"P_11301",1,0,0,0,0,0,0,0,0
"P_11306",1,0,0,0,0,0,0,0,0
"P_11307",0.384615384615385,0.615384615384615,0,0,0,0,0,0,0
"P_11309",1,0,0,0,0,0,0,0,0
"P_11310",1,0,0,0,0,0,0,0,0
"P_11312",1,0,0,0,0,0,0,0,0
"P_11314",1,0,0,0,0,0,0,0,0
"P_11318",1,0,0,0,0,0,0,0,0
"P_11322",1,0,0,0,0,0,0,0,0
"P_11325",1,0,0,0,0,0,0,0,0
"P_11333",1,0,0,0,0,0,0,0,0
"P_11442",1,0,0,0,0,0,0,0,0
"P_11335",1,0,0,0,0,0,0,0,0
"P_11342",1,0,0,0,0,0,0,0,0
"P_11347",1,0,0,0,0,0,0,0,0
"P_11348",1,0,0,0,0,0,0,0,0
"P_11350",1,0,0,0,0,0,0,0,0
"P_11354",1,0,0,0,0,0,0,0,0
"P_11360",1,0,0,0,0,0,0,0,0
"P_11361",1,0,0,0,0,0,0,0,0
"P_11365",1,0,0,0,0,0,0,0,0
"P_11366",1,0,0,0,0,0,0,0,0
"P_11374",1,0,0,0,0,0,0,0,0
"P_11384",1,0,0,0,0,0,0,0,0
"P_11392",1,0,0,0,0,0,0,0,0
"P_11396",1,0,0,0,0,0,0,0,0
"P_11398",1,0,0,0,0,0,0,0,0
"P_11399",1,0,0,0,0,0,0,0,0
"P_11400",1,0,0,0,0,0,0,0,0
"P_11403",1,0,0,0,0,0,0,0,0
"P_11404",1,0,0,0,0,0,0,0,0
"P_11406",1,0,0,0,0,0,0,0,0
"P_11407",1,0,0,0,0,0,0,0,0
"P_11409",0.711538461538462,0,0,0,0,0.288461538461538,0,0,0
"P_11413",1,0,0,0,0,0,0,0,0
"P_11416",1,0,0,0,0,0,0,0,0
"P_11417",1,0,0,0,0,0,0,0,0
"P_11420",1,0,0,0,0,0,0,0,0
"P_11421",1,0,0,0,0,0,0,0,0
"P_11425",0.115384615384615,0,0,0,0,0.884615384615385,0,0,0
"P_11428",1,0,0,0,0,0,0,0,0
"P_11431",1,0,0,0,0,0,0,0,0
"P_11432",1,0,0,0,0,0,0,0,0
"P_11434",1,0,0,0,0,0,0,0,0
"P_11436",1,0,0,0,0,0,0,0,0
"P_11439",1,0,0,0,0,0,0,0,0
"P_11447",1,0,0,0,0,0,0,0,0
"P_11452",1,0,0,0,0,0,0,0,0
"P_11457",1,0,0,0,0,0,0,0,0
"P_11458",1,0,0,0,0,0,0,0,0
"P_11459",1,0,0,0,0,0,0,0,0
"P_11463",1,0,0,0,0,0,0,0,0
"P_11464",1,0,0,0,0,0,0,0,0
"P_11471",1,0,0,0,0,0,0,0,0
"P_11473",1,0,0,0,0,0,0,0,0
"P_11479",1,0,0,0,0,0,0,0,0
"P_11481",1,0,0,0,0,0,0,0,0
"P_11485",1,0,0,0,0,0,0,0,0
"P_11489",1,0,0,0,0,0,0,0,0
"P_11490",1,0,0,0,0,0,0,0,0
"P_11491",1,0,0,0,0,0,0,0,0
"P_11493",1,0,0,0,0,0,0,0,0
"P_11495",1,0,0,0,0,0,0,0,0
"P_11497",1,0,0,0,0,0,0,0,0
"P_11499",1,0,0,0,0,0,0,0,0
"P_11503",1,0,0,0,0,0,0,0,0
"P_11504",1,0,0,0,0,0,0,0,0
"P_11509",1,0,0,0,0,0,0,0,0
"P_11514",1,0,0,0,0,0,0,0,0
"P_11515",1,0,0,0,0,0,0,0,0
"P_11518",1,0,0,0,0,0,0,0,0
"P_11519",1,0,0,0,0,0,0,0,0
"P_11522",1,0,0,0,0,0,0,0,0
"P_11526",1,0,0,0,0,0,0,0,0
"P_11528",1,0,0,0,0,0,0,0,0
"P_11533",1,0,0,0,0,0,0,0,0
"P_11536",1,0,0,0,0,0,0,0,0
"P_11539",1,0,0,0,0,0,0,0,0
"P_11542",1,0,0,0,0,0,0,0,0
"P_11544",1,0,0,0,0,0,0,0,0
"P_11551",1,0,0,0,0,0,0,0,0
"P_11558",1,0,0,0,0,0,0,0,0
"P_11564",0,1,0,0,0,0,0,0,0
"P_11565",1,0,0,0,0,0,0,0,0
"P_11566",0,1,0,0,0,0,0,0,0
"P_11570",1,0,0,0,0,0,0,0,0
"P_11580",0,1,0,0,0,0,0,0,0
"P_11582",1,0,0,0,0,0,0,0,0
"P_11583",1,0,0,0,0,0,0,0,0
